id,date,product_id,desk_id,quantity,amount
8146,2023-01-15,371,993,38,36241
8147,2023-02-09,551,408,17,77456
8148,2023-03-17,752,166,10,48942
8149,2023-03-13,806,845,63,78292
8150,2023-01-18,102,979,47,58149
8151,2023-02-10,787,312,46,87875
8152,2023-02-27,632,881,79,28252
8153,2023-04-05,946,594,52,18125
8154,2023-01-19,833,465,65,92655
8155,2023-03-05,470,871,90,5826
8156,2023-03-23,149,463,97,60094
8157,2023-01-17,180,688,81,59431
8158,2023-03-31,483,142,14,65201
8159,2023-01-12,404,524,50,23906
8160,2023-02-25,348,878,81,88904
8161,2023-01-13,826,759,35,72745
8162,2023-01-27,599,666,62,3923
8163,2023-03-31,543,183,47,40497
8164,2023-03-21,877,725,49,40644
8165,2023-02-10,861,806,70,64555
8166,2023-02-12,520,877,51,68956
8167,2023-01-25,140,593,87,41314
8168,2023-03-31,540,530,99,52660
8169,2023-02-19,991,191,48,4783
8170,2023-01-19,847,465,63,15203
8171,2023-01-15,254,777,26,40203
8172,2023-02-17,992,233,30,33602
8173,2023-02-08,571,267,17,56521
8174,2023-04-06,246,899,70,84655
8175,2023-02-08,243,805,76,40283
8176,2023-01-02,645,599,65,27775
8177,2023-04-02,541,213,27,35201
8178,2023-01-10,813,554,92,43001
8179,2023-01-26,842,317,73,81004
8180,2023-04-01,858,277,30,77206
8181,2023-04-02,132,368,64,7606
8182,2023-02-19,991,530,24,49101
8183,2023-03-14,731,334,94,15933
8184,2023-02-03,864,366,63,56365
8185,2023-01-18,442,491,57,38554
8186,2023-02-21,288,531,74,83127
8187,2023-04-05,395,574,35,2985
8188,2023-02-16,997,386,59,77218
8189,2023-01-23,810,195,14,58361
8190,2023-01-20,986,725,62,97223
8191,2023-01-21,242,954,72,33913
8192,2023-04-01,838,317,36,2413
8193,2023-03-18,795,998,12,36142
8194,2023-02-14,487,253,100,35179
8195,2023-02-21,268,165,70,95832
8196,2023-02-25,243,793,95,60270
8197,2023-03-09,302,946,73,40082
8198,2023-02-23,308,263,77,10550
8199,2023-01-21,261,519,51,14268
8200,2023-01-10,926,125,36,76173
8201,2023-01-30,115,727,74,99743
8202,2023-04-04,467,187,18,16741
8203,2023-01-03,794,183,68,98273
8204,2023-01-23,128,637,83,65676
8205,2023-03-27,218,254,41,38688
8206,2023-03-15,844,381,73,64595
8207,2023-02-07,917,844,44,1504
8208,2023-03-11,714,533,90,81621
8209,2023-04-01,880,963,40,73717
8210,2023-03-26,491,126,99,15822
8211,2023-03-14,464,909,28,74204
8212,2023-02-25,860,860,88,46715
8213,2023-02-25,932,499,53,94914
8214,2023-04-02,524,454,57,86757
8215,2023-02-21,118,156,56,52490
8216,2023-02-23,440,115,31,92196
8217,2023-03-30,927,549,51,32379
8218,2023-01-20,297,122,56,10402
8219,2023-03-13,135,766,68,18082
8220,2023-03-21,179,909,88,78735
8221,2023-02-15,683,713,46,87714
8222,2023-02-23,401,383,26,82727
8223,2023-03-14,586,252,94,87111
8224,2023-01-17,468,402,72,36598
8225,2023-03-14,997,257,94,38307
8226,2023-04-05,529,438,50,30304
8227,2023-02-04,536,742,93,89666
8228,2023-03-11,366,257,67,11310
8229,2023-01-16,642,785,30,12161
8230,2023-01-14,148,936,90,18085
8231,2023-03-23,651,618,27,27256
8232,2023-01-15,972,882,57,83765
8233,2023-02-05,960,336,75,56752
8234,2023-03-11,996,863,72,31636
8235,2023-03-10,475,447,99,24244
8236,2023-03-31,680,688,60,87101
8237,2023-01-12,441,320,22,88230
8238,2023-02-14,863,142,56,17713
8239,2023-03-01,168,301,22,27477
8240,2023-03-06,458,266,72,97819
8241,2023-01-29,659,587,96,34439
8242,2023-01-12,637,945,23,19654
8243,2023-01-18,581,218,94,83520
8244,2023-04-02,280,331,13,68621
8245,2023-03-07,382,905,35,18093
8246,2023-01-04,779,993,25,71646
8247,2023-03-30,316,741,95,62369
8248,2023-03-24,564,561,44,10520
8249,2023-01-03,878,846,50,23592
8250,2023-04-05,818,300,99,81553
8251,2023-02-22,691,124,96,9151
8252,2023-01-28,333,246,12,43615
8253,2023-03-02,195,976,94,43878
8254,2023-03-06,597,376,87,2979
8255,2023-03-16,804,324,78,97889
8256,2023-04-03,950,534,82,95510
8257,2023-02-26,668,779,31,37720
8258,2023-01-13,753,530,93,84263
8259,2023-02-19,258,530,69,65099
8260,2023-03-11,522,953,96,13905
8261,2023-02-16,889,167,18,83159
8262,2023-03-14,366,848,26,25421
8263,2023-04-01,718,688,24,43795
8264,2023-03-02,562,827,82,80286
8265,2023-03-23,133,162,47,11649
8266,2023-02-15,912,583,10,13919
8267,2023-03-28,993,941,25,74458
8268,2023-03-01,778,878,36,20093
8269,2023-02-10,835,172,78,3727
8270,2023-02-12,100,947,96,42039
8271,2023-02-18,500,698,85,84142
8272,2023-01-27,874,163,12,89570
8273,2023-01-31,871,793,61,82400
8274,2023-03-11,681,673,57,13519
8275,2023-01-30,308,197,63,11070
8276,2023-01-04,465,224,38,33004
8277,2023-03-21,901,681,99,75538
8278,2023-03-15,328,222,50,16542
8279,2023-01-22,520,282,38,10080
8280,2023-03-28,980,996,47,30223
8281,2023-03-18,708,868,55,10662
8282,2023-02-07,713,573,15,39127
8283,2023-02-08,506,411,88,37309
8284,2023-04-05,274,954,66,66285
8285,2023-02-08,977,331,55,9123
8286,2023-02-08,179,270,56,13191
8287,2023-04-06,339,785,52,97144
8288,2023-01-31,129,263,83,95236
8289,2023-01-03,653,563,43,12848
8290,2023-01-10,453,134,77,74957
8291,2023-02-16,803,829,81,2306
8292,2023-03-10,507,631,25,36519
8293,2023-03-13,356,554,57,77801
8294,2023-04-04,981,641,79,80608
8295,2023-01-01,480,537,34,4150
8296,2023-03-22,856,196,27,30965
8297,2023-01-28,142,584,39,50607
8298,2023-03-06,341,423,53,12807
8299,2023-01-04,605,317,19,71511
8300,2023-02-18,494,961,69,85274
8301,2023-01-18,149,578,63,1563
8302,2023-02-20,572,581,89,22687
8303,2023-03-13,787,888,42,95456
8304,2023-01-05,977,587,14,69502
8305,2023-01-04,241,357,99,55933
8306,2023-04-05,400,131,95,92109
8307,2023-03-06,109,648,69,51097
8308,2023-02-08,771,319,36,45691
8309,2023-02-04,290,176,39,64703
8310,2023-03-28,638,501,79,22468
8311,2023-01-30,846,688,42,55086
8312,2023-02-10,326,125,89,51002
8313,2023-03-13,554,820,91,55157
8314,2023-03-23,435,616,63,67414
8315,2023-03-20,385,438,87,57853
8316,2023-03-15,749,544,93,42063
8317,2023-04-03,795,508,31,98977
8318,2023-01-28,166,422,90,49029
8319,2023-01-02,976,932,71,7082
8320,2023-01-18,943,233,86,6468
8321,2023-01-18,163,667,85,68096
8322,2023-01-06,993,195,60,27431
8323,2023-02-04,966,712,70,10606
8324,2023-02-10,807,361,30,42733
8325,2023-01-24,290,606,19,4771
8326,2023-03-04,289,650,77,22400
8327,2023-04-04,544,106,55,85007
8328,2023-02-28,783,370,33,79145
8329,2023-01-17,380,238,93,11081
8330,2023-01-31,786,777,37,60787
8331,2023-03-18,150,682,76,77639
8332,2023-01-04,405,731,65,8887
8333,2023-02-10,906,824,55,51338
8334,2023-01-18,793,611,93,29122
8335,2023-03-03,278,294,53,56363
8336,2023-01-18,477,521,55,61545
8337,2023-01-25,559,612,63,13384
8338,2023-03-13,615,156,22,52494
8339,2023-03-31,442,506,17,55996
8340,2023-01-02,220,513,58,79945
8341,2023-01-27,319,321,60,73611
8342,2023-01-28,345,968,14,38226
8343,2023-01-26,453,281,27,99165
8344,2023-03-20,886,113,99,6476
8345,2023-02-21,207,209,23,90294
8346,2023-03-01,666,555,60,8970
8347,2023-01-22,198,745,40,11236
8348,2023-01-08,741,274,39,6318
8349,2023-02-26,574,154,99,46866
8350,2023-01-16,290,236,39,14199
8351,2023-04-03,854,294,98,59925
8352,2023-03-26,505,273,24,88571
8353,2023-02-07,494,100,39,95142
8354,2023-02-12,841,937,25,91707
8355,2023-03-31,920,335,19,55284
8356,2023-02-18,743,844,85,54383
8357,2023-04-07,165,974,25,55159
8358,2023-02-10,856,684,26,11849
8359,2023-04-07,240,654,45,5720
8360,2023-01-07,539,695,38,29015
8361,2023-01-21,500,845,95,92530
8362,2023-01-18,415,495,30,41147
8363,2023-02-08,193,125,94,41809
8364,2023-03-17,455,607,73,41149
8365,2023-03-21,372,619,57,50399
8366,2023-03-24,179,504,93,55871
8367,2023-02-20,821,692,36,55491
8368,2023-03-23,935,578,44,99940
8369,2023-03-06,309,370,23,26149
8370,2023-01-09,995,115,49,79387
8371,2023-02-04,220,679,55,77712
8372,2023-01-10,549,412,74,85526
8373,2023-02-08,848,521,48,81963
8374,2023-02-28,203,599,69,77307
8375,2023-01-03,380,887,26,43390
8376,2023-03-01,297,850,49,22348
8377,2023-02-20,172,746,76,59339
8378,2023-02-26,331,566,70,65757
8379,2023-01-11,950,111,100,67263
8380,2023-01-30,791,194,84,96657
8381,2023-02-07,627,611,21,13449
8382,2023-03-03,489,523,84,6562
8383,2023-01-19,637,121,12,82903
8384,2023-02-09,842,868,46,49335
8385,2023-02-16,687,328,92,8416
8386,2023-03-05,585,178,96,97139
8387,2023-01-02,560,789,62,96493
8388,2023-03-13,712,680,76,29199
8389,2023-01-10,731,593,97,75614
8390,2023-03-10,172,351,44,95578
8391,2023-01-27,844,336,53,40023
8392,2023-01-23,113,382,57,82777
8393,2023-03-06,622,469,69,22068
8394,2023-02-15,610,781,33,70769
8395,2023-01-17,291,545,13,22489
8396,2023-01-07,699,296,66,86631
8397,2023-02-09,675,117,83,3892
8398,2023-01-18,458,663,54,9247
8399,2023-01-25,525,725,72,20127
8400,2023-03-24,789,720,68,58184
8401,2023-01-12,173,590,61,68989
8402,2023-01-18,407,197,34,40496
8403,2023-02-09,585,682,64,96270
8404,2023-04-02,495,292,99,7701
8405,2023-03-29,790,692,62,43622
8406,2023-02-01,117,168,96,51835
8407,2023-02-03,260,653,37,33022
8408,2023-01-01,816,100,67,28056
8409,2023-03-25,768,591,97,35542
8410,2023-02-21,350,786,95,26117
8411,2023-01-06,645,434,88,6888
8412,2023-03-26,916,980,58,90376
8413,2023-04-01,879,590,17,90716
8414,2023-01-11,974,409,13,91534
8415,2023-03-01,166,457,47,13708
8416,2023-02-12,403,572,86,46116
8417,2023-02-08,722,916,63,18585
8418,2023-03-27,289,181,28,85113
8419,2023-02-01,248,529,36,37048
8420,2023-01-24,655,247,79,11367
8421,2023-01-18,948,591,97,28083
8422,2023-03-03,760,487,43,32252
8423,2023-02-06,515,598,75,46745
8424,2023-01-24,165,729,66,83826
8425,2023-03-07,977,613,14,69392
8426,2023-03-22,217,886,14,22189
8427,2023-01-13,337,379,78,60524
8428,2023-02-12,624,560,92,29205
8429,2023-03-02,494,211,72,47208
8430,2023-01-04,352,880,19,4761
8431,2023-01-06,336,723,27,38579
8432,2023-03-21,141,860,19,78691
8433,2023-01-20,374,274,61,32869
8434,2023-03-06,220,155,89,88247
8435,2023-02-19,765,613,79,25304
8436,2023-03-31,362,246,49,63355
8437,2023-03-09,662,660,91,34623
8438,2023-02-26,889,323,22,24578
8439,2023-02-04,156,523,100,83483
8440,2023-04-01,822,690,25,43185
8441,2023-01-29,283,492,87,75769
8442,2023-01-19,985,260,47,55570
8443,2023-03-11,376,991,39,68682
8444,2023-03-27,486,486,25,57758
8445,2023-02-27,553,617,31,28557
8446,2023-01-22,721,591,40,14765
8447,2023-01-27,705,507,41,34712
8448,2023-03-17,487,187,80,8995
8449,2023-02-11,428,293,15,42296
8450,2023-01-15,295,224,30,19290
8451,2023-03-30,706,951,75,67205
8452,2023-01-28,619,935,49,55093
8453,2023-04-01,750,970,32,10805
8454,2023-03-31,269,266,53,13487
8455,2023-03-12,302,1000,96,44782
8456,2023-03-24,216,600,25,53930
8457,2023-02-11,125,971,50,85978
8458,2023-03-31,497,243,64,54686
8459,2023-03-05,233,343,14,39091
8460,2023-01-24,585,438,100,52055
8461,2023-01-28,441,231,22,62874
8462,2023-02-09,226,778,46,45535
8463,2023-03-01,918,314,81,96022
8464,2023-03-12,656,146,100,8997
8465,2023-01-30,606,997,23,88269
8466,2023-02-01,546,662,87,55773
8467,2023-03-12,955,496,19,22463
8468,2023-02-14,634,347,60,31136
8469,2023-03-22,142,283,17,79684
8470,2023-03-27,688,199,13,16624
8471,2023-03-17,722,190,41,92835
8472,2023-03-17,446,911,81,22510
8473,2023-01-23,166,591,57,76385
8474,2023-01-16,906,324,95,5839
8475,2023-01-24,180,558,55,83284
8476,2023-02-14,407,448,33,22259
8477,2023-03-30,184,370,22,75105
8478,2023-04-01,524,360,86,87871
8479,2023-02-27,509,792,97,45325
8480,2023-01-26,175,793,58,61385
8481,2023-03-31,258,354,49,35508
8482,2023-01-29,714,187,48,60477
8483,2023-01-23,984,128,95,88814
8484,2023-03-15,167,597,97,26688
8485,2023-01-12,199,820,65,21660
8486,2023-03-27,778,430,60,58775
8487,2023-01-18,756,171,30,20277
8488,2023-02-10,970,405,87,81720
8489,2023-03-13,285,254,57,50089
8490,2023-04-02,839,921,46,69773
8491,2023-03-03,257,177,83,19890
8492,2023-01-19,678,840,17,34697
8493,2023-02-15,185,470,20,13379
8494,2023-02-03,876,444,53,86332
8495,2023-01-26,513,598,33,18588
8496,2023-04-03,239,201,88,54280
8497,2023-04-05,300,136,95,72214
8498,2023-02-19,210,239,29,40013
8499,2023-01-21,755,306,63,50649
8500,2023-01-26,762,363,72,14933
8501,2023-03-06,804,292,38,14513
8502,2023-01-13,726,969,88,72019
8503,2023-03-18,207,414,63,11788
8504,2023-02-24,433,531,44,3451
8505,2023-02-14,514,488,81,76965
8506,2023-02-08,563,747,50,12924
8507,2023-02-20,693,211,13,61212
8508,2023-02-05,479,415,10,51501
8509,2023-02-28,453,950,97,87432
8510,2023-02-02,539,685,92,35158
8511,2023-02-18,653,190,87,84833
8512,2023-01-13,918,612,14,75729
8513,2023-02-01,473,366,47,74662
8514,2023-02-13,990,430,19,88998
8515,2023-01-18,744,215,34,75193
8516,2023-02-08,318,984,87,25988
8517,2023-01-22,728,331,13,7703
8518,2023-02-07,398,716,100,50123
8519,2023-01-11,949,157,26,55470
8520,2023-03-19,802,881,15,80562
8521,2023-01-30,711,665,49,1192
8522,2023-03-08,119,709,81,12763
8523,2023-01-29,833,963,52,43390
8524,2023-02-25,633,295,13,19858
8525,2023-03-13,917,279,59,71821
8526,2023-03-26,411,517,21,27907
8527,2023-01-12,733,309,79,23049
8528,2023-02-12,192,752,36,50930
8529,2023-01-28,682,862,64,6182
8530,2023-03-05,754,386,85,20801
8531,2023-03-19,178,495,69,5967
8532,2023-02-13,792,335,12,23377
8533,2023-03-06,320,601,44,52171
8534,2023-01-10,960,343,40,12664
8535,2023-03-09,471,207,27,17029
8536,2023-02-25,275,538,69,94256
8537,2023-01-21,570,601,38,72278
8538,2023-03-28,763,870,95,64489
8539,2023-02-15,983,855,93,52217
8540,2023-01-27,536,496,75,58378
8541,2023-03-17,546,839,86,27013
8542,2023-02-05,418,346,53,45669
8543,2023-02-14,124,670,85,32277
8544,2023-03-02,752,528,25,2940
8545,2023-02-23,884,136,11,35059
8546,2023-03-14,524,987,63,21519
8547,2023-02-04,954,196,82,80503
8548,2023-01-10,422,477,10,85940
8549,2023-03-29,922,735,83,78123
8550,2023-02-15,106,259,64,70080
8551,2023-02-16,979,271,77,94541
8552,2023-01-31,807,272,45,25777
8553,2023-02-18,402,589,47,50082
8554,2023-01-29,201,346,61,28436
8555,2023-03-13,915,130,90,26905
8556,2023-02-27,121,628,37,72856
8557,2023-01-18,862,673,59,73611
8558,2023-02-24,124,864,36,66726
8559,2023-01-07,585,204,88,5280
8560,2023-01-03,159,567,54,32242
8561,2023-02-10,294,586,14,25969
8562,2023-01-17,396,164,25,68442
8563,2023-03-21,697,900,26,67777
8564,2023-01-04,966,361,82,73789
8565,2023-01-11,688,157,49,94931
8566,2023-03-26,676,856,94,82814
8567,2023-03-01,291,801,20,68952
8568,2023-02-17,874,973,76,13580
8569,2023-03-27,550,225,35,10620
8570,2023-01-06,860,327,84,8194
8571,2023-02-26,298,609,16,89516
8572,2023-02-27,607,257,19,99087
8573,2023-01-07,706,210,86,98339
8574,2023-03-08,623,310,18,79461
8575,2023-03-19,781,290,20,39479
8576,2023-03-28,954,501,25,69555
8577,2023-03-11,313,852,71,65678
8578,2023-02-05,393,834,65,35427
8579,2023-01-13,139,569,28,19270
8580,2023-02-12,312,192,76,36755
8581,2023-03-17,152,648,73,2140
8582,2023-04-03,134,128,35,41248
8583,2023-01-25,777,477,91,27047
8584,2023-03-26,847,894,26,34666
8585,2023-02-23,217,430,47,24919
8586,2023-03-16,195,639,49,94842
8587,2023-01-29,994,864,20,23269
8588,2023-02-22,394,838,80,51843
8589,2023-02-05,551,835,11,23402
8590,2023-03-03,536,314,29,35428
8591,2023-02-28,566,536,85,39300
8592,2023-01-28,543,866,11,19225
8593,2023-01-07,692,817,52,60149
8594,2023-02-22,922,773,21,68357
8595,2023-03-18,959,419,64,45603
8596,2023-01-15,493,797,14,22270
8597,2023-01-09,315,407,57,66258
8598,2023-03-24,457,489,82,4888
8599,2023-02-08,429,917,100,72282
8600,2023-03-18,753,910,35,4708
8601,2023-03-05,143,936,24,55535
8602,2023-03-08,391,746,30,81658
8603,2023-03-06,402,567,22,92229
8604,2023-01-10,395,386,92,37149
8605,2023-02-14,353,641,71,17987
8606,2023-02-15,669,571,57,58232
8607,2023-02-26,677,491,82,15596
8608,2023-02-14,277,877,65,21740
8609,2023-02-13,875,817,42,85928
8610,2023-01-15,273,695,58,72108
8611,2023-03-20,980,525,34,99236
8612,2023-02-26,274,544,53,5081
8613,2023-02-13,876,676,64,22328
8614,2023-02-04,739,926,29,38253
8615,2023-02-25,950,536,68,68117
8616,2023-03-13,780,669,60,47994
8617,2023-01-14,110,799,100,53256
8618,2023-02-12,621,822,12,70607
8619,2023-03-11,742,231,85,7204
8620,2023-03-27,667,827,47,42608
8621,2023-03-01,167,871,39,56693
8622,2023-02-18,810,506,71,42185
8623,2023-03-22,947,881,38,89583
8624,2023-03-01,760,585,86,22401
8625,2023-03-22,893,876,74,32341
8626,2023-01-22,267,165,64,79055
8627,2023-01-16,363,784,73,2030
8628,2023-03-20,912,316,38,38804
8629,2023-01-28,648,372,26,77681
8630,2023-02-10,585,101,28,43823
8631,2023-01-19,377,975,17,71490
8632,2023-02-11,682,882,82,1775
8633,2023-01-06,828,817,75,30059
8634,2023-03-30,225,278,15,63188
8635,2023-03-19,714,113,79,11169
8636,2023-02-22,534,840,29,90316
8637,2023-03-20,726,229,29,73351
8638,2023-02-22,507,583,82,65735
8639,2023-01-04,836,483,57,63383
8640,2023-02-14,985,508,93,40861
8641,2023-03-17,319,148,47,23630
8642,2023-03-09,174,718,57,82445
8643,2023-04-01,703,807,83,64497
8644,2023-03-04,391,705,57,55749
8645,2023-03-02,566,200,41,50209
8646,2023-01-25,886,274,91,27626
8647,2023-01-30,646,598,81,83271
8648,2023-01-20,618,983,81,41535
8649,2023-01-06,521,479,29,44526
8650,2023-03-14,793,169,48,72342
8651,2023-01-10,635,703,24,1102
8652,2023-01-20,326,806,37,88015
8653,2023-03-05,250,737,99,50591
8654,2023-02-23,925,900,67,44414
8655,2023-02-05,213,622,62,86490
8656,2023-03-04,566,203,59,70930
8657,2023-02-08,599,939,76,95238
8658,2023-03-22,858,621,34,44096
8659,2023-03-07,456,620,71,21867
8660,2023-01-27,151,594,78,11798
8661,2023-02-12,647,872,32,20067
8662,2023-02-06,623,462,77,48864
8663,2023-03-13,839,796,27,96183
8664,2023-03-09,476,425,84,7851
8665,2023-02-14,312,667,57,75899
8666,2023-03-16,377,600,99,87493
8667,2023-02-11,275,549,25,49163
8668,2023-03-01,493,483,41,70779
8669,2023-01-21,425,652,20,24740
8670,2023-01-13,972,670,49,75888
8671,2023-02-08,766,907,56,64633
8672,2023-01-14,170,880,11,7726
8673,2023-02-12,753,813,26,93277
8674,2023-01-03,550,476,12,48533
8675,2023-03-20,752,102,24,81565
8676,2023-02-21,979,461,74,33961
8677,2023-02-08,255,654,63,63949
8678,2023-02-22,865,825,80,99626
8679,2023-02-25,960,361,48,93927
8680,2023-03-07,134,521,40,22773
8681,2023-03-15,147,612,50,27837
8682,2023-04-04,546,702,37,18390
8683,2023-02-05,562,474,28,85148
8684,2023-01-28,444,575,81,37835
8685,2023-01-09,508,319,32,3913
8686,2023-02-18,872,981,75,40762
8687,2023-02-17,799,918,63,4604
8688,2023-02-02,393,532,84,52899
8689,2023-01-22,453,328,96,72565
8690,2023-02-06,459,665,65,40029
8691,2023-02-07,808,607,34,62720
8692,2023-03-11,943,108,39,21637
8693,2023-01-23,331,107,12,74831
8694,2023-03-04,867,984,37,96629
8695,2023-02-11,868,316,85,16694
8696,2023-01-28,707,939,28,11798
8697,2023-01-03,475,962,31,66635
8698,2023-02-16,495,328,65,74783
8699,2023-03-12,974,496,95,78153
8700,2023-02-11,320,274,14,94496
8701,2023-02-20,693,623,77,89238
8702,2023-03-21,363,653,97,59405
8703,2023-01-06,384,236,36,27427
8704,2023-04-02,210,525,83,45944
8705,2023-03-05,771,891,69,32287
8706,2023-01-16,180,483,50,9500
8707,2023-04-05,578,382,10,66720
8708,2023-02-28,457,948,90,73798
8709,2023-01-05,697,181,98,89427
8710,2023-02-07,574,571,85,5347
8711,2023-02-18,990,247,11,74333
8712,2023-03-16,339,732,40,51544
8713,2023-03-12,248,218,63,36477
8714,2023-02-10,788,445,50,45504
8715,2023-02-09,593,689,99,55071
8716,2023-03-06,708,417,100,82366
8717,2023-02-16,915,314,86,59211
8718,2023-02-20,696,920,28,85140
8719,2023-01-17,624,840,19,2868
8720,2023-04-01,705,922,33,99019
8721,2023-03-26,596,242,44,61329
8722,2023-02-26,833,973,95,1270
8723,2023-03-21,574,772,73,95080
8724,2023-02-27,872,654,39,65758
8725,2023-03-18,252,847,45,74127
8726,2023-02-15,639,227,50,68564
8727,2023-02-28,275,936,15,96101
8728,2023-02-20,669,871,90,3393
8729,2023-02-16,340,362,63,23600
8730,2023-03-11,151,466,28,96561
8731,2023-02-15,502,450,100,16062
8732,2023-01-17,787,290,50,66727
8733,2023-01-05,181,821,56,52219
8734,2023-02-26,621,431,44,91960
8735,2023-03-27,157,393,36,25893
8736,2023-03-31,577,786,12,9226
8737,2023-01-14,954,374,31,98257
8738,2023-03-28,527,353,96,87895
8739,2023-02-09,951,211,61,82094
8740,2023-02-10,933,759,64,47254
8741,2023-02-10,666,435,55,90714
8742,2023-02-13,385,581,84,47058
8743,2023-02-27,721,485,54,94335
8744,2023-03-10,421,380,56,16732
8745,2023-01-30,901,123,54,12359
8746,2023-02-06,340,617,100,19104
8747,2023-02-25,959,285,90,45960
8748,2023-01-04,291,131,13,38120
8749,2023-02-08,472,498,52,14401
8750,2023-03-07,896,560,78,5325
8751,2023-02-21,428,667,97,92142
8752,2023-03-10,903,280,26,72757
8753,2023-01-02,175,242,26,61937
8754,2023-02-20,193,207,89,87495
8755,2023-03-21,401,862,100,1464
8756,2023-03-30,882,681,24,83812
8757,2023-01-04,613,625,56,51738
8758,2023-01-02,862,728,55,89072
8759,2023-01-13,718,591,43,67558
8760,2023-02-25,316,163,18,3978
8761,2023-01-09,490,230,63,27204
8762,2023-01-07,325,245,22,93638
8763,2023-02-12,776,818,69,67920
8764,2023-03-09,789,503,55,46563
8765,2023-01-05,471,178,29,53021
8766,2023-01-04,127,581,54,11247
8767,2023-01-12,865,389,53,61567
8768,2023-04-04,815,461,21,90602
8769,2023-01-27,761,348,91,53352
8770,2023-02-07,418,130,39,19650
8771,2023-02-14,874,789,77,73117
8772,2023-02-17,761,210,16,83764
8773,2023-02-01,164,838,20,46718
8774,2023-02-07,695,354,70,37262
8775,2023-02-28,622,219,99,51151
8776,2023-03-13,879,845,74,84507
8777,2023-03-20,584,207,10,56740
8778,2023-02-20,991,850,57,9909
8779,2023-03-28,286,454,25,53493
8780,2023-03-30,159,395,51,9961
8781,2023-03-29,483,560,67,73455
8782,2023-02-25,329,264,69,81634
8783,2023-03-22,848,141,56,57210
8784,2023-02-17,145,643,35,41595
8785,2023-01-20,651,896,98,28411
8786,2023-02-24,967,177,64,23827
8787,2023-04-06,176,228,21,69540
8788,2023-01-24,733,237,17,45789
8789,2023-02-17,988,176,51,35141
8790,2023-02-21,776,594,58,94608
8791,2023-03-01,181,199,64,43821
8792,2023-01-24,227,954,100,8343
8793,2023-01-24,616,375,26,47838
8794,2023-04-02,140,527,22,75905
8795,2023-02-19,749,792,100,21550
8796,2023-03-31,488,181,19,72425
8797,2023-02-01,589,568,68,92998
8798,2023-02-12,194,429,10,26088
8799,2023-03-09,274,800,30,12955
8800,2023-01-18,269,254,60,7090
8801,2023-04-03,597,458,82,65304
8802,2023-01-30,284,978,35,30611
8803,2023-01-21,503,707,69,19844
8804,2023-03-07,451,593,98,54959
8805,2023-02-13,516,538,69,96760
8806,2023-04-04,355,984,89,90809
8807,2023-01-05,774,236,84,98631
8808,2023-03-24,742,508,68,70891
8809,2023-03-22,193,882,50,88878
8810,2023-01-04,961,235,58,26301
8811,2023-02-22,896,433,63,43136
8812,2023-04-06,366,824,86,88978
8813,2023-03-23,986,236,34,3968
8814,2023-04-03,830,501,74,2192
8815,2023-02-22,398,533,43,92276
8816,2023-03-07,166,694,53,33164
8817,2023-02-01,623,366,41,8769
8818,2023-02-17,270,130,58,86594
8819,2023-01-21,671,526,31,21080
8820,2023-03-22,629,913,84,45497
8821,2023-02-01,638,239,67,18519
8822,2023-02-20,918,856,96,41873
8823,2023-02-08,242,134,57,36565
8824,2023-01-27,931,547,87,52201
8825,2023-03-01,718,979,71,21623
8826,2023-01-16,307,162,21,24135
8827,2023-01-01,152,634,70,85697
8828,2023-03-31,443,311,59,92399
8829,2023-01-06,750,445,28,96457
8830,2023-02-26,728,306,61,11764
8831,2023-02-15,725,243,11,27732
8832,2023-03-16,118,390,59,99314
8833,2023-01-13,722,818,50,30748
8834,2023-03-06,779,919,12,23553
8835,2023-02-19,407,900,64,32440
8836,2023-03-17,366,751,59,68416
8837,2023-03-04,393,166,46,38009
8838,2023-03-21,736,821,89,83052
8839,2023-03-20,731,651,23,48338
8840,2023-04-02,859,766,38,97112
8841,2023-03-21,894,591,74,72519
8842,2023-01-29,850,902,94,29340
8843,2023-02-27,446,275,79,94848
8844,2023-03-06,404,747,40,12456
8845,2023-03-16,927,843,78,58171
8846,2023-03-19,190,818,12,76529
8847,2023-02-05,745,434,84,24958
8848,2023-02-11,995,376,56,87130
8849,2023-01-12,367,845,79,89692
8850,2023-02-19,432,937,50,31458
8851,2023-04-06,952,825,22,10908
8852,2023-02-03,133,466,68,55198
8853,2023-01-06,760,844,65,86287
8854,2023-01-17,719,855,44,28491
8855,2023-02-02,805,961,19,67127
8856,2023-03-18,475,273,91,11361
8857,2023-03-01,180,984,38,11518
8858,2023-03-02,612,999,39,6718
8859,2023-02-14,180,700,19,61068
8860,2023-01-31,475,525,26,82347
8861,2023-02-24,199,314,31,15750
8862,2023-03-17,425,390,50,58753
8863,2023-02-24,855,235,18,10521
8864,2023-01-08,829,340,63,62359
8865,2023-01-23,241,596,30,88648
8866,2023-01-24,202,758,21,21715
8867,2023-01-31,779,887,96,23220
8868,2023-01-06,667,596,23,37670
8869,2023-02-08,691,364,54,72583
8870,2023-01-25,984,268,37,76834
8871,2023-01-22,576,772,44,33781
8872,2023-01-09,522,451,23,42559
8873,2023-03-15,208,802,82,31718
8874,2023-03-23,178,869,83,44836
8875,2023-01-24,118,899,66,38074
8876,2023-02-03,132,675,79,45362
8877,2023-01-15,690,941,85,96128
8878,2023-02-03,731,634,97,13620
8879,2023-01-20,962,138,55,84867
8880,2023-02-24,503,162,76,50448
